Entity,Code,Year,Gas Consumption - TWh
Germany,DEU,1978,560.4232369444444
Germany,DEU,1979,619.4780038888889
Germany,DEU,1980,610.7291494444445
Germany,DEU,1981,583.938738611111
Germany,DEU,1982,541.8614783333334
Germany,DEU,1983,563.3434625
Germany,DEU,1984,588.3013430555555
Germany,DEU,1985,581.4914238888888
Germany,DEU,1986,579.8007669444444
Germany,DEU,1987,628.61701
Germany,DEU,1988,618.8513966666667
Germany,DEU,1989,633.3579430555556
Germany,DEU,1990,636.8833333333333
Germany,DEU,1991,669.1927777777778
Germany,DEU,1992,661.6269444444445
Germany,DEU,1993,700.1133333333333
Germany,DEU,1994,712.9272222222222
Germany,DEU,1995,777.373611111111
Germany,DEU,1996,869.91
Germany,DEU,1997,831.0336111111111
Germany,DEU,1998,838.6502777777778
Germany,DEU,1999,836.1908333333333
Germany,DEU,2000,829.2458333333334
Germany,DEU,2001,874.4819444444444
Germany,DEU,2002,873.1277777777779
Germany,DEU,2003,883.7197222222222
Germany,DEU,2004,888.2105555555555
Germany,DEU,2005,902.8104919444444
Germany,DEU,2006,920.068965
Germany,DEU,2007,886.361958611111
Germany,DEU,2008,895.0063030555555
Germany,DEU,2009,844.3012163888889
Germany,DEU,2010,880.7125
Germany,DEU,2011,808.6072222222222
Germany,DEU,2012,811.1005555555555
Germany,DEU,2013,849.7433333333333
Germany,DEU,2014,738.9502777777777
Germany,DEU,2015,769.536111111111
Germany,DEU,2016,848.8475
Germany,DEU,2017,877.3847222222222
Germany,DEU,2018,858.5072222222221
Germany,DEU,2019,886.8708333333333
Germany,DEU,2020,865.4552319444444
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.8435
Greece,GRC,1983,0.804
Greece,GRC,1984,0.8845
Greece,GRC,1985,0.8312499999999999
Greece,GRC,1986,1.13875
Greece,GRC,1987,1.3
Greece,GRC,1988,1.55925
Greece,GRC,1989,1.5725
Greece,GRC,1990,1.6065
Greece,GRC,1991,1.587
Greece,GRC,1992,1.4665
Greece,GRC,1993,1.0815
Greece,GRC,1994,0.5532499999999999
Greece,GRC,1995,0.51025
Greece,GRC,1996,0.5732499999999999
Greece,GRC,1997,1.98875
Greece,GRC,1998,8.145165555555556
Greece,GRC,1999,14.603706111111112
Greece,GRC,2000,19.60187583333333
Greece,GRC,2001,19.34476833333333
Greece,GRC,2002,20.80513888888889
Greece,GRC,2003,23.520194166666663
Greece,GRC,2004,25.85473027777778
Greece,GRC,2005,26.0325
Greece,GRC,2006,30.693
Greece,GRC,2007,38.86781194444445
Greece,GRC,2008,40.5268025
Greece,GRC,2009,34.03144277777778
Greece,GRC,2010,37.295609166666665
Greece,GRC,2011,45.98988138888888
Greece,GRC,2012,42.26817805555556
Greece,GRC,2013,37.30692583333333
Greece,GRC,2014,28.44269027777778
Greece,GRC,2015,30.713879722222224
Greece,GRC,2016,39.978
Greece,GRC,2017,48.213
Greece,GRC,2018,47.2059
Greece,GRC,2019,51.8247
Greece,GRC,2020,57.0231
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0.3039472222222222
Hong Kong,HKG,1996,19.268679722222224
Hong Kong,HKG,1997,30.08659583333333
Hong Kong,HKG,1998,28.225656666666666
Hong Kong,HKG,1999,31.124636944444443
Hong Kong,HKG,2000,28.13694361111111
Hong Kong,HKG,2001,28.396699166666664
Hong Kong,HKG,2002,26.977535
Hong Kong,HKG,2003,17.347585
Hong Kong,HKG,2004,25.060979166666662
Hong Kong,HKG,2005,25.118761111111112
Hong Kong,HKG,2006,27.556842777777774
Hong Kong,HKG,2007,25.74429138888889
Hong Kong,HKG,2008,29.78086361111111
Hong Kong,HKG,2009,28.92262388888889
Hong Kong,HKG,2010,35.94312861111111
Hong Kong,HKG,2011,28.625381944444445
Hong Kong,HKG,2012,26.359235277777778
Hong Kong,HKG,2013,24.83327694444445
Hong Kong,HKG,2014,23.870396944444444
Hong Kong,HKG,2015,30.456371388888886
Hong Kong,HKG,2016,31.265652222222226
Hong Kong,HKG,2017,31.161382777777774
Hong Kong,HKG,2018,30.17350055555556
Hong Kong,HKG,2019,31.1616225
Hong Kong,HKG,2020,49.4425875
Hungary,HUN,1965,13.59725
Hungary,HUN,1966,16.85625
Hungary,HUN,1967,21.63475
Hungary,HUN,1968,27.229
Hungary,HUN,1969,32.416
Hungary,HUN,1970,36.353
Hungary,HUN,1971,37.8555
Hungary,HUN,1972,40.85975
Hungary,HUN,1973,48.52025
Hungary,HUN,1974,51.6755
Hungary,HUN,1975,57.40325
Hungary,HUN,1976,68.92725
Hungary,HUN,1977,74.27975
Hungary,HUN,1978,81.34125
Hungary,HUN,1979,85.92224999999999
Hungary,HUN,1980,92.71975
Hungary,HUN,1981,94.841
Hungary,HUN,1982,99.04875
Hungary,HUN,1983,98.74575
Hungary,HUN,1984,100.5655
Hungary,HUN,1985,102.6675
Hungary,HUN,1986,108.90225
Hungary,HUN,1987,108.11625
Hungary,HUN,1988,106.93825
Hungary,HUN,1989,108.948
Hungary,HUN,1990,103.65888888888888
Hungary,HUN,1991,102.78944444444444
Hungary,HUN,1992,90.36
Hungary,HUN,1993,97.23777777777777
Hungary,HUN,1994,98.19611111111112
Hungary,HUN,1995,106.70388888888888
Hungary,HUN,1996,119.06166666666668
Hungary,HUN,1997,112.91388888888888
Hungary,HUN,1998,113.69833333333334
Hungary,HUN,1999,115.19583333333333
Hungary,HUN,2000,112.30805555555554
Hungary,HUN,2001,124.56472222222224
Hungary,HUN,2002,125.72666666666667
Hungary,HUN,2003,138.23472222222222
Hungary,HUN,2004,136.21333333333334
Hungary,HUN,2005,140.6525
Hungary,HUN,2006,133.2422222222222
Hungary,HUN,2007,124.49722222222222
Hungary,HUN,2008,122.8225
Hungary,HUN,2009,106.43638888888889
Hungary,HUN,2010,114.15416666666668
Hungary,HUN,2011,109.13527777777776
Hungary,HUN,2012,97.3997222222222
Hungary,HUN,2013,90.80138888888888
Hungary,HUN,2014,81.19611111111111
Hungary,HUN,2015,87.10666666666665
Hungary,HUN,2016,93.36222222222224
Hungary,HUN,2017,99.34138888888889
Hungary,HUN,2018,96.22416666666668
Hungary,HUN,2019,98.44
Hungary,HUN,2020,101.78
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
India,IND,1965,2.37252
India,IND,1966,2.66327
India,IND,1967,3.55878
India,IND,1968,3.9542
India,IND,1969,4.74504
India,IND,1970,6.32846611111111
India,IND,1971,6.7062188888888885
India,IND,1972,7.355906388888889
India,IND,1973,7.336656388888889
India,IND,1974,8.303968888888889
India,IND,1975,10.6308125
India,IND,1976,12.914343888888888
India,IND,1977,13.792625
India,IND,1978,15.4048125
India,IND,1979,19.1585625
India,IND,1980,11.331031388888889
India,IND,1981,19.78178138888889
India,IND,1982,25.9345625
India,IND,1983,30.85775
India,IND,1984,35.34059388888888
India,IND,1985,43.22828138888889
India,IND,1986,60.40024388888889
India,IND,1987,69.57700750000001
India,IND,1988,81.504885
India,IND,1989,96.90459638888888
India,IND,1990,115.92735
India,IND,1991,129.1080175
India,IND,1992,144.346895
India,IND,1993,146.67085138888888
India,IND,1994,158.56918000000002
India,IND,1995,180.77829
India,IND,1996,197.31721638888888
India,IND,1997,214.5263313888889
India,IND,1998,235.42875138888888
India,IND,1999,241.233685
India,IND,2000,253.6269313888889
India,IND,2001,254.277485
India,IND,2002,265.544125
India,IND,2003,284.268985
India,IND,2004,306.691385
India,IND,2005,343.256375
India,IND,2006,358.771875
India,IND,2007,388.1026083333333
India,IND,2008,399.87666
India,IND,2009,491.08084777777776
India,IND,2010,589.6162208333333
India,IND,2011,602.8587708333332
India,IND,2012,556.9909183333334
India,IND,2013,490.1930183333333
India,IND,2014,485.0156675
India,IND,2015,478.068375
India,IND,2016,507.9098186111111
India,IND,2017,537.3554483333334
India,IND,2018,580.8991405555555
India,IND,2019,592.5032297222223
India,IND,2020,596.0083369444444
Indonesia,IDN,1965,5.075
Indonesia,IDN,1966,5.1765
Indonesia,IDN,1967,6.32345
Indonesia,IDN,1968,6.42495
Indonesia,IDN,1969,12.10895
Indonesia,IDN,1970,12.57585
Indonesia,IDN,1971,12.717949999999998
Indonesia,IDN,1972,12.47435
Indonesia,IDN,1973,8.12
Indonesia,IDN,1974,11.43905
Indonesia,IDN,1975,23.6495
Indonesia,IDN,1976,23.8525
Indonesia,IDN,1977,50.75
Indonesia,IDN,1978,58.667
Indonesia,IDN,1979,75.719
Indonesia,IDN,1980,71.3545
Indonesia,IDN,1981,71.253
Indonesia,IDN,1982,67.70049999999999
Indonesia,IDN,1983,90.8425
Indonesia,IDN,1984,106.0675
Indonesia,IDN,1985,125.454
Indonesia,IDN,1986,135.2995
Indonesia,IDN,1987,139.96849999999998
Indonesia,IDN,1988,148.596
Indonesia,IDN,1989,166.35850000000002
Indonesia,IDN,1990,171.73028333333335
Indonesia,IDN,1991,197.68680416666663
Indonesia,IDN,1992,215.59589666666665
Indonesia,IDN,1993,228.69110305555557
Indonesia,IDN,1994,270.8314388888889
Indonesia,IDN,1995,285.58442055555554
Indonesia,IDN,1996,297.3052333333333
Indonesia,IDN,1997,310.1141308333333
Indonesia,IDN,1998,298.98949944444445
Indonesia,IDN,1999,324.9172580555556
Indonesia,IDN,2000,330.0515236111111
Indonesia,IDN,2001,341.34587444444446
Indonesia,IDN,2002,371.0344711111112
Indonesia,IDN,2003,395.5817491666666
Indonesia,IDN,2004,362.0218408333333
Indonesia,IDN,2005,363.93563
Indonesia,IDN,2006,371.11362305555554
Indonesia,IDN,2007,346.420415
Indonesia,IDN,2008,396.9468561111111
Indonesia,IDN,2009,421.0080502777778
Indonesia,IDN,2010,440.4758702777778
Indonesia,IDN,2011,427.34300722222224
Indonesia,IDN,2012,429.7120863888889
Indonesia,IDN,2013,445.0548391666667
Indonesia,IDN,2014,440.41811944444447
Indonesia,IDN,2015,457.55552611111113
Indonesia,IDN,2016,446.3076911111111
Indonesia,IDN,2017,432.1533933333333
Indonesia,IDN,2018,445.2858708333334
Indonesia,IDN,2019,439.20281277777775
Indonesia,IDN,2020,415.2832383333333
Iran,IRN,1965,7.813278888888888
Iran,IRN,1966,8.191686388888888
Iran,IRN,1967,8.587943055555556
Iran,IRN,1968,9.173318888888888
Iran,IRN,1969,10.763925833333332
Iran,IRN,1970,25.524555
Iran,IRN,1971,29.543461944444445
Iran,IRN,1972,33.817946944444444
Iran,IRN,1973,41.07707138888888
Iran,IRN,1974,41.76508194444445
Iran,IRN,1975,42.60883055555556
Iran,IRN,1976,47.99568444444444
Iran,IRN,1977,49.08072583333333
Iran,IRN,1978,38.00842944444444
Iran,IRN,1979,50.920699722222224
Iran,IRN,1980,45.35404083333333
Iran,IRN,1981,49.280405555555554
Iran,IRN,1982,67.49102472222222
Iran,IRN,1983,77.13311
Iran,IRN,1984,89.78871555555556
Iran,IRN,1985,96.86438083333331
Iran,IRN,1986,93.05474722222222
Iran,IRN,1987,113.91766944444444
Iran,IRN,1988,123.67467666666668
Iran,IRN,1989,156.1683525
Iran,IRN,1990,227.98511
Iran,IRN,1991,265.3103805555555
Iran,IRN,1992,305.1828541666667
Iran,IRN,1993,165.1316575
Iran,IRN,1994,261.0528108333333
Iran,IRN,1995,318.6799669444444
Iran,IRN,1996,374.7938452777777
Iran,IRN,1997,397.5235213888889
Iran,IRN,1998,462.3134822222222
Iran,IRN,1999,549.7263905555556
Iran,IRN,2000,594.4087963888888
Iran,IRN,2001,665.3270513888889
Iran,IRN,2002,782.2032591666667
Iran,IRN,2003,802.7673855555555
Iran,IRN,2004,932.5601977777776
Iran,IRN,2005,970.4690275
Iran,IRN,2006,1057.84
Iran,IRN,2007,1185.5222325
Iran,IRN,2008,1257.8671544444446
Iran,IRN,2009,1347.9441194444444
Iran,IRN,2010,1443.8939855555554
Iran,IRN,2011,1531.9261080555557
Iran,IRN,2012,1525.455338611111
Iran,IRN,2013,1538.34493
Iran,IRN,2014,1734.009438888889
Iran,IRN,2015,1840.194851388889
Iran,IRN,2016,1963.190475
Iran,IRN,2017,2049.577438888889
Iran,IRN,2018,2196.1161163888887
Iran,IRN,2019,2234.454810555556
Iran,IRN,2020,2331.021245833333
Iraq,IRQ,1965,4.731
Iraq,IRQ,1966,5.7665
Iraq,IRQ,1967,4.598
Iraq,IRQ,1968,4.6075
Iraq,IRQ,1969,7.239
Iraq,IRQ,1970,7.409999999999999
Iraq,IRQ,1971,8.787500000000001
Iraq,IRQ,1972,8.882499999999999
Iraq,IRQ,1973,8.645
Iraq,IRQ,1974,7.942
Iraq,IRQ,1975,12.3025
Iraq,IRQ,1976,17.1475
Iraq,IRQ,1977,11.191
Iraq,IRQ,1978,11.5995
Iraq,IRQ,1979,16.6345
Iraq,IRQ,1980,12.1695
Iraq,IRQ,1981,5.89
Iraq,IRQ,1982,6.46
Iraq,IRQ,1983,4.465000000000001
Iraq,IRQ,1984,5.605
Iraq,IRQ,1985,8.075
Iraq,IRQ,1986,14.725
Iraq,IRQ,1987,35.625
Iraq,IRQ,1988,53.2
Iraq,IRQ,1989,61.275
Iraq,IRQ,1990,37.81
Iraq,IRQ,1991,16.529999999999998
Iraq,IRQ,1992,21.565
Iraq,IRQ,1993,24.225
Iraq,IRQ,1994,30.115
Iraq,IRQ,1995,30.115
Iraq,IRQ,1996,30.78
Iraq,IRQ,1997,28.975
Iraq,IRQ,1998,28.025
Iraq,IRQ,1999,30.21
Iraq,IRQ,2000,29.925
Iraq,IRQ,2001,26.22
Iraq,IRQ,2002,22.42
Iraq,IRQ,2003,14.82
Iraq,IRQ,2004,9.5
Iraq,IRQ,2005,13.775
Iraq,IRQ,2006,13.775
Iraq,IRQ,2007,45.42957
Iraq,IRQ,2008,64.57625
Iraq,IRQ,2009,68.5273
Iraq,IRQ,2010,71.3526
Iraq,IRQ,2011,63.0192
Iraq,IRQ,2012,63.41345
Iraq,IRQ,2013,70.72655
Iraq,IRQ,2014,75.30834305555557
Iraq,IRQ,2015,73.01096749999999
Iraq,IRQ,2016,98.95578111111112
Iraq,IRQ,2017,114.2685575
Iraq,IRQ,2018,146.00446333333335
Iraq,IRQ,2019,194.92344138888888
Iraq,IRQ,2020,207.96985694444444
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,2.762375
Ireland,IRL,1980,8.06575
Ireland,IRL,1981,12.1275
Ireland,IRL,1982,17.796625
Ireland,IRL,1983,19.25
Ireland,IRL,1984,20.395375
Ireland,IRL,1985,21.00175
Ireland,IRL,1986,14.812875
Ireland,IRL,1987,14.755125
Ireland,IRL,1988,17.700374999999998
Ireland,IRL,1989,20.0729375
Ireland,IRL,1990,21.82951
Ireland,IRL,1991,22.36449
Ireland,IRL,1992,22.12026
Ireland,IRL,1993,25.13243
Ireland,IRL,1994,25.56274
Ireland,IRL,1995,27.20257
Ireland,IRL,1996,30.90091
Ireland,IRL,1997,32.29651
Ireland,IRL,1998,32.65704
Ireland,IRL,1999,34.92489
Ireland,IRL,2000,40.04209
Ireland,IRL,2001,41.76333
Ireland,IRL,2002,42.86818
Ireland,IRL,2003,42.55417
Ireland,IRL,2004,42.48439
Ireland,IRL,2005,40.43751
Ireland,IRL,2006,45.90361
Ireland,IRL,2007,49.83455
Ireland,IRL,2008,52.20707
Ireland,IRL,2009,49.55543
Ireland,IRL,2010,54.67263
Ireland,IRL,2011,48.09005
Ireland,IRL,2012,46.903376944444446
Ireland,IRL,2013,44.67215111111111
Ireland,IRL,2014,43.282694166666666
Ireland,IRL,2015,43.76369
Ireland,IRL,2016,49.20653
Ireland,IRL,2017,50.188806666666665
Ireland,IRL,2018,52.10539194444444
Ireland,IRL,2019,53.15884694444445
Ireland,IRL,2020,53.05464277777778
Israel,ISR,1965,0.7363994444444445
Israel,ISR,1966,0.9546622222222222
Israel,ISR,1967,1.0690808333333333
Israel,ISR,1968,1.371937222222222
Israel,ISR,1969,1.4101672222222223
Israel,ISR,1970,1.2886991666666665
Israel,ISR,1971,1.2062744444444444
Israel,ISR,1972,1.1924466666666669
Israel,ISR,1973,0.5175944444444445
Israel,ISR,1974,0.6325552777777778
Israel,ISR,1975,0.5780572222222221
Israel,ISR,1976,0.5569088888888889
Israel,ISR,1977,0.5533841666666666
Israel,ISR,1978,0.5444366666666667
Israel,ISR,1979,0.3877213888888889
Israel,ISR,1980,0.0184444444444444
Israel,ISR,1981,0.0195277777777777
Israel,ISR,1982,0.4346274999999999
Israel,ISR,1983,0.615745
Israel,ISR,1984,0.5376583333333333
Israel,ISR,1985,0.5059358333333334
Israel,ISR,1986,0.3793161111111111
Israel,ISR,1987,0.4321872222222222
Israel,ISR,1988,0.3966688888888888
Israel,ISR,1989,0.3641327777777777
Israel,ISR,1990,0.3150575
Israel,ISR,1991,0.2621863888888889
Israel,ISR,1992,0.2242277777777777
Israel,ISR,1993,0.2234141666666666
Israel,ISR,1994,0.2063327777777777
Israel,ISR,1995,0.2404958333333333
Israel,ISR,1996,0.1510216666666666
Israel,ISR,1997,0.1803038888888889
Israel,ISR,1998,0.1133338888888888
Israel,ISR,1999,0.1019463888888888
Israel,ISR,2000,0.0916433333333333
Israel,ISR,2001,0.0959813888888888
Israel,ISR,2002,0.0856783333333333
Israel,ISR,2003,0.0778152777777777
Israel,ISR,2004,11.39425
Israel,ISR,2005,15.703
Israel,ISR,2006,21.92675
Israel,ISR,2007,26.2355
Israel,ISR,2008,36.097750000000005
Israel,ISR,2009,40.0235
Israel,ISR,2010,51.1305
Israel,ISR,2011,47.492
Israel,ISR,2012,24.41625
Israel,ISR,2013,66.35475
Israel,ISR,2014,72.48275
Israel,ISR,2015,80.52575
Israel,ISR,2016,92.4945
Israel,ISR,2017,98.938475
Israel,ISR,2018,105.22925
Israel,ISR,2019,107.71875
Israel,ISR,2020,112.985
Italy,ITA,1965,73.747
Italy,ITA,1966,80.52125
Italy,ITA,1967,87.95325
Italy,ITA,1968,103.2935
Italy,ITA,1969,113.41175
Italy,ITA,1970,122.352
Italy,ITA,1971,126.3975
Italy,ITA,1972,144.94625
Italy,ITA,1973,162.83325
Italy,ITA,1974,183.13525
Italy,ITA,1975,211.03175
Italy,ITA,1976,255.52075
Italy,ITA,1977,260.9535
Italy,ITA,1978,257.09375
Italy,ITA,1979,264.134
Italy,ITA,1980,262.16375
Italy,ITA,1981,254.19875
Italy,ITA,1982,253.31275
Italy,ITA,1983,260.48725
Italy,ITA,1984,306.87525
Italy,ITA,1985,311.90075
Italy,ITA,1986,329.7765
Italy,ITA,1987,365.805
Italy,ITA,1988,396.8485
Italy,ITA,1989,429.2785
Italy,ITA,1990,454.26025
Italy,ITA,1991,482.582
Italy,ITA,1992,478.1345
Italy,ITA,1993,487.87525
Italy,ITA,1994,471.44325
Italy,ITA,1995,519.30575
Italy,ITA,1996,535.75675
Italy,ITA,1997,556.29779
Italy,ITA,1998,598.9449999999999
Italy,ITA,1999,651.0008799999999
Italy,ITA,2000,678.78495
Italy,ITA,2001,680.6457499999999
Italy,ITA,2002,676.02864
Italy,ITA,2003,745.3318099999999
Italy,ITA,2004,773.4182599999999
Italy,ITA,2005,827.69547
Italy,ITA,2006,810.5877399999999
Italy,ITA,2007,814.5612594444443
Italy,ITA,2008,808.5151577777777
Italy,ITA,2009,743.1755847222222
Italy,ITA,2010,791.4990072222223
Italy,ITA,2011,742.1607102777778
Italy,ITA,2012,713.56583
Italy,ITA,2013,667.4042883333333
Italy,ITA,2014,589.7159341666667
Italy,ITA,2015,643.1541780555556
Italy,ITA,2016,675.4583652777778
Italy,ITA,2017,715.7879708333332
Italy,ITA,2018,692.1408311111111
Italy,ITA,2019,707.9061472222222
Italy,ITA,2020,676.6166280555556
Japan,JPN,1965,18.2615
Japan,JPN,1966,18.73975
Japan,JPN,1967,19.386
Japan,JPN,1968,21.095
Japan,JPN,1969,23.32554638888889
Japan,JPN,1970,35.7214925
Japan,JPN,1971,38.30175611111111
Japan,JPN,1972,38.31681222222223
Japan,JPN,1973,53.320140277777774
Japan,JPN,1974,72.87295333333334
Japan,JPN,1975,87.28358694444444
Japan,JPN,1976,104.6348025
Japan,JPN,1977,127.78507083333334
Japan,JPN,1978,179.3442988888889
Japan,JPN,1979,212.78880944444444
Japan,JPN,1980,251.80938305555557
Japan,JPN,1981,252.3105061111111
Japan,JPN,1982,258.3833452777778
Japan,JPN,1983,278.06336666666664
Japan,JPN,1984,373.9809397222222
Japan,JPN,1985,400.5976733333333
Japan,JPN,1986,407.6181138888889
Japan,JPN,1987,418.04546194444447
Japan,JPN,1988,443.3900413888889
Japan,JPN,1989,460.5596005555556
Japan,JPN,1990,503.15891277777774
Japan,JPN,1991,532.0145663888889
Japan,JPN,1992,553.1084177777777
Japan,JPN,1993,556.9386838888888
Japan,JPN,1994,595.6147369444444
Japan,JPN,1995,606.1758869444444
Japan,JPN,1996,646.7723863888889
Japan,JPN,1997,671.3478536111111
Japan,JPN,1998,691.638821111111
Japan,JPN,1999,726.418635
Japan,JPN,2000,756.6501708333334
Japan,JPN,2001,777.2838797222222
Japan,JPN,2002,760.4603788888888
Japan,JPN,2003,834.9822644444444
Japan,JPN,2004,806.0405361111111
Japan,JPN,2005,827.2796983333333
Japan,JPN,2006,885.5033530555556
Japan,JPN,2007,953.9006408333332
Japan,JPN,2008,990.9949466666666
Japan,JPN,2009,924.7802538888888
Japan,JPN,2010,999.3671805555556
Japan,JPN,2011,1120.2524505555557
Japan,JPN,2012,1232.150808333333
Japan,JPN,2013,1235.3688475
Japan,JPN,2014,1247.5211866666666
Japan,JPN,2015,1187.1764608333333
Japan,JPN,2016,1164.1744547222222
Japan,JPN,2017,1169.8648402777776
Japan,JPN,2018,1157.0815566666663
Japan,JPN,2019,1081.2116347222222
Japan,JPN,2020,1044.1874155555554
Kazakhstan,KAZ,1985,90.23375
Kazakhstan,KAZ,1986,109.256
Kazakhstan,KAZ,1987,114.1335
Kazakhstan,KAZ,1988,119.011
Kazakhstan,KAZ,1989,122.913
Kazakhstan,KAZ,1990,131.00965
Kazakhstan,KAZ,1991,137.5455
Kazakhstan,KAZ,1992,141.4475
Kazakhstan,KAZ,1993,135.5945
Kazakhstan,KAZ,1994,98.5255
Kazakhstan,KAZ,1995,113.158
Kazakhstan,KAZ,1996,94.6235
Kazakhstan,KAZ,1997,74.27457
Kazakhstan,KAZ,1998,73.63074
Kazakhstan,KAZ,1999,83.36623
Kazakhstan,KAZ,2000,47.7995
Kazakhstan,KAZ,2001,40.93198
Kazakhstan,KAZ,2002,41.078305
Kazakhstan,KAZ,2003,46.833755
Kazakhstan,KAZ,2004,50.013885
Kazakhstan,KAZ,2005,64.04951861111111
Kazakhstan,KAZ,2006,70.41390694444443
Kazakhstan,KAZ,2007,85.11612833333334
Kazakhstan,KAZ,2008,90.66882361111112
Kazakhstan,KAZ,2009,87.56199416666666
Kazakhstan,KAZ,2010,95.48299527777776
Kazakhstan,KAZ,2011,106.24291305555556
Kazakhstan,KAZ,2012,114.118795
Kazakhstan,KAZ,2013,119.51756861111112
Kazakhstan,KAZ,2014,134.22404944444443
Kazakhstan,KAZ,2015,136.02681444444443
Kazakhstan,KAZ,2016,141.52488222222223
Kazakhstan,KAZ,2017,150.84921055555554
Kazakhstan,KAZ,2018,173.71070694444444
Kazakhstan,KAZ,2019,174.07056194444442
Kazakhstan,KAZ,2020,166.1653697222222
Kuwait,KWT,1965,17.261499999999998
Kuwait,KWT,1966,22.61
Kuwait,KWT,1967,25.726
Kuwait,KWT,1968,31.7205
Kuwait,KWT,1969,35.4065
Kuwait,KWT,1970,19.3515
Kuwait,KWT,1971,19.988
Kuwait,KWT,1972,23.6265
Kuwait,KWT,1973,26.467
Kuwait,KWT,1974,27.8445
Kuwait,KWT,1975,30.514
Kuwait,KWT,1976,36.708000000000006
Kuwait,KWT,1977,40.0235
Kuwait,KWT,1978,44.8495
Kuwait,KWT,1979,59.3845
Kuwait,KWT,1980,38.6745
Kuwait,KWT,1981,44.498
Kuwait,KWT,1982,34.912499999999994
Kuwait,KWT,1983,38.3325
Kuwait,KWT,1984,41.572
Kuwait,KWT,1985,39.9
Kuwait,KWT,1986,54.435
Kuwait,KWT,1987,45.41
Kuwait,KWT,1988,64.98
Kuwait,KWT,1989,77.52
Kuwait,KWT,1990,39.805
Kuwait,KWT,1991,4.75
Kuwait,KWT,1992,24.89
Kuwait,KWT,1993,51.49
Kuwait,KWT,1994,56.715
Kuwait,KWT,1995,88.141
Kuwait,KWT,1996,88.36899999999999
Kuwait,KWT,1997,88.065
Kuwait,KWT,1998,90.1645
Kuwait,KWT,1999,82.536
Kuwait,KWT,2000,91.2
Kuwait,KWT,2001,90.25
Kuwait,KWT,2002,82.74499999999999
