Entity,Code,Year,Gas consumption per capita (BP & UN (2017 revision))
Japan,JPN,1970,0.3406007178
Japan,JPN,1971,0.36005076950000003
Japan,JPN,1972,0.355017607
Japan,JPN,1973,0.4869588107
Japan,JPN,1974,0.6564951584000001
Japan,JPN,1975,0.7765355603
Japan,JPN,1976,0.9205022481
Japan,JPN,1977,1.112900378
Japan,JPN,1978,1.5476944559999999
Japan,JPN,1979,1.8207485810000001
Japan,JPN,1980,2.137232903
Japan,JPN,1981,2.124964145
Japan,JPN,1982,2.160232011
Japan,JPN,1983,2.308885477
Japan,JPN,1984,3.08577657
Japan,JPN,1985,3.286565582
Japan,JPN,1986,3.3270785000000003
Japan,JPN,1987,3.396566168
Japan,JPN,1988,3.5875590830000004
Japan,JPN,1989,3.712237627
Japan,JPN,1990,4.0410431110000005
Japan,JPN,1991,4.258277462
Japan,JPN,1992,4.4129307209999995
Japan,JPN,1993,4.430199803000001
Japan,JPN,1994,4.724855254
Japan,JPN,1995,4.796745913
Japan,JPN,1996,5.106728905
Japan,JPN,1997,5.290382954
Japan,JPN,1998,5.440646426000001
Japan,JPN,1999,5.704746183999999
Japan,JPN,2000,5.93293272
Japan,JPN,2001,6.085676644
Japan,JPN,2002,5.9456211130000005
Japan,JPN,2003,6.519845653000001
Japan,JPN,2004,6.286698906
Japan,JPN,2005,6.406707726
Japan,JPN,2006,6.824562542
Japan,JPN,2007,7.3496957720000005
Japan,JPN,2008,7.63259722
Japan,JPN,2009,7.119122151
Japan,JPN,2010,7.694971508
Japan,JPN,2011,8.593573334
Japan,JPN,2012,9.528835207
Japan,JPN,2013,9.533305056
Japan,JPN,2014,9.638284664
Japan,JPN,2015,9.276731782999999
Kazakhstan,KAZ,1985,5.549362411000001
Kazakhstan,KAZ,1986,6.63857945
Kazakhstan,KAZ,1987,6.852723233
Kazakhstan,KAZ,1988,7.070051081
Kazakhstan,KAZ,1989,7.244393062
Kazakhstan,KAZ,1990,7.691067408
Kazakhstan,KAZ,1991,8.075226834
Kazakhstan,KAZ,1992,8.334107672
Kazakhstan,KAZ,1993,8.043304739
Kazakhstan,KAZ,1994,6.424888288
Kazakhstan,KAZ,1995,6.852656141000001
Kazakhstan,KAZ,1996,5.8079960250000005
Kazakhstan,KAZ,1997,4.620455623
Kazakhstan,KAZ,1998,4.813730971
Kazakhstan,KAZ,1999,5.308946337
Kazakhstan,KAZ,2000,3.372349136
Kazakhstan,KAZ,2001,2.96605041
Kazakhstan,KAZ,2002,3.110323316
Kazakhstan,KAZ,2003,3.629673647
Kazakhstan,KAZ,2004,3.970682296
Kazakhstan,KAZ,2005,4.70719612
Kazakhstan,KAZ,2006,4.92645053
Kazakhstan,KAZ,2007,5.972269302
Kazakhstan,KAZ,2008,5.820165743
Kazakhstan,KAZ,2009,5.3638434429999995
Kazakhstan,KAZ,2010,5.667413142
Kazakhstan,KAZ,2011,6.266552846
Kazakhstan,KAZ,2012,6.671539449
Kazakhstan,KAZ,2013,6.808872192
Kazakhstan,KAZ,2014,7.494772728
Kazakhstan,KAZ,2015,7.58035148
Kuwait,KWT,1965,29.05326531
Kuwait,KWT,1966,28.18555947
Kuwait,KWT,1967,27.497888630000002
Kuwait,KWT,1968,26.98231367
Kuwait,KWT,1969,26.67164885
Kuwait,KWT,1970,28.54677563
Kuwait,KWT,1971,27.49477621
Kuwait,KWT,1972,30.456141090000003
Kuwait,KWT,1973,32.0922049
Kuwait,KWT,1974,31.79815388
Kuwait,KWT,1975,32.804193420000004
Kuwait,KWT,1976,37.13625209
Kuwait,KWT,1977,38.11555937000001
Kuwait,KWT,1978,40.25401576
Kuwait,KWT,1979,50.34333757
Kuwait,KWT,1980,31.05134524
Kuwait,KWT,1981,33.97947735
Kuwait,KWT,1982,25.456020390000003
Kuwait,KWT,1983,26.723487600000002
Kuwait,KWT,1984,27.659154030000003
Kuwait,KWT,1985,25.2797882
Kuwait,KWT,1986,32.664749560000004
Kuwait,KWT,1987,25.752523410000002
Kuwait,KWT,1988,35.11442774
Kuwait,KWT,1989,40.73127789
Kuwait,KWT,1990,20.88798661
Kuwait,KWT,1991,2.5709094
Kuwait,KWT,1992,14.306363950000001
Kuwait,KWT,1993,31.92277241
Kuwait,KWT,1994,37.55441328
Kuwait,KWT,1995,60.29270152
Kuwait,KWT,1996,59.6702661
Kuwait,KWT,1997,56.5663721
Kuwait,KWT,1998,54.0982371
Kuwait,KWT,1999,46.20941757
Kuwait,KWT,2000,48.99848396
Kuwait,KWT,2001,52.10289401000001
Kuwait,KWT,2002,46.18728231
Kuwait,KWT,2003,53.17660911
Kuwait,KWT,2004,56.41337917
Kuwait,KWT,2005,56.090709790000005
Kuwait,KWT,2006,55.037147839999996
Kuwait,KWT,2007,50.59127350000001
Kuwait,KWT,2008,50.31566466
Kuwait,KWT,2009,45.9737371
Kuwait,KWT,2010,50.692672619999996
Kuwait,KWT,2011,54.8208915
Kuwait,KWT,2012,56.991305849999996
Kuwait,KWT,2013,54.43634703
Kuwait,KWT,2014,51.10990025
Kuwait,KWT,2015,56.74315456
Lithuania,LTU,1985,11.45069155
Lithuania,LTU,1986,11.37390704
Lithuania,LTU,1987,11.77071415
Lithuania,LTU,1988,12.16732127
Lithuania,LTU,1989,12.82823225
Lithuania,LTU,1990,14.72238729
Lithuania,LTU,1991,15.234471410000001
Lithuania,LTU,1992,8.725416881
Lithuania,LTU,1993,4.741478818
Lithuania,LTU,1994,5.517752705
Lithuania,LTU,1995,6.506395518000001
Lithuania,LTU,1996,7.00011599
Lithuania,LTU,1997,6.5051777920000005
Lithuania,LTU,1998,5.737579157
Lithuania,LTU,1999,5.974203341000001
Lithuania,LTU,2000,6.855779613
Lithuania,LTU,2001,7.187355716
Lithuania,LTU,2002,7.327592043
Lithuania,LTU,2003,8.019240254
Lithuania,LTU,2004,8.077769543
Lithuania,LTU,2005,8.6136891
Lithuania,LTU,2006,8.640640972
Lithuania,LTU,2007,10.3172344
Lithuania,LTU,2008,9.391907676999999
Lithuania,LTU,2009,8.006889735
Lithuania,LTU,2010,9.277780961000001
Lithuania,LTU,2011,10.26651484
Lithuania,LTU,2012,10.16518287
Lithuania,LTU,2013,8.398120463
Lithuania,LTU,2014,8.108832465
Lithuania,LTU,2015,8.200062613
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0.007535187502
Malaysia,MYS,1971,0.07491593174000001
Malaysia,MYS,1972,0.1024795448
Malaysia,MYS,1973,0.1001064712
Malaysia,MYS,1974,0.203791087
Malaysia,MYS,1975,0.2397764564
Malaysia,MYS,1976,0.2784330507
Malaysia,MYS,1977,0.2483664742
Malaysia,MYS,1978,1.791061984
Malaysia,MYS,1979,2.173032186
Malaysia,MYS,1980,1.885496037
Malaysia,MYS,1981,1.547776825
Malaysia,MYS,1982,1.903153787
Malaysia,MYS,1983,2.604829452
Malaysia,MYS,1984,3.147955535
Malaysia,MYS,1985,2.9606322019999998
Malaysia,MYS,1986,4.466428799
Malaysia,MYS,1987,4.3261205920000005
Malaysia,MYS,1988,4.283150967
Malaysia,MYS,1989,4.762498182000001
Malaysia,MYS,1990,4.384866529
Malaysia,MYS,1991,6.346790359
Malaysia,MYS,1992,6.605089308
Malaysia,MYS,1993,6.438121183000001
Malaysia,MYS,1994,6.1551404640000005
Malaysia,MYS,1995,6.5669709450000004
Malaysia,MYS,1996,7.54170999
Malaysia,MYS,1997,9.079514452
Malaysia,MYS,1998,9.047469451000001
Malaysia,MYS,1999,9.937939519
Malaysia,MYS,2000,12.02395598
Malaysia,MYS,2001,11.33658316
Malaysia,MYS,2002,11.236958300000001
Malaysia,MYS,2003,11.96883611
Malaysia,MYS,2004,12.6657146
Malaysia,MYS,2005,14.23960847
Malaysia,MYS,2006,14.15205523
Malaysia,MYS,2007,13.95162595
Malaysia,MYS,2008,15.14671627
Malaysia,MYS,2009,13.40643816
Malaysia,MYS,2010,11.022985360000002
Malaysia,MYS,2011,12.71882144
Malaysia,MYS,2012,12.73219898
Malaysia,MYS,2013,14.199873740000001
Malaysia,MYS,2014,14.600974319999999
Malaysia,MYS,2015,14.23496528
Mexico,MEX,1965,1.961368305
Mexico,MEX,1966,2.002381834
Mexico,MEX,1967,1.669982256
Mexico,MEX,1968,1.735528111
Mexico,MEX,1969,2.0815698940000003
Mexico,MEX,1970,2.058401296
Mexico,MEX,1971,2.0653309720000004
Mexico,MEX,1972,2.139636116
Mexico,MEX,1973,2.2947322640000003
Mexico,MEX,1974,2.340949909
Mexico,MEX,1975,2.30966291
Mexico,MEX,1976,2.205929578
Mexico,MEX,1977,2.264709305
Mexico,MEX,1978,2.774981135
Mexico,MEX,1979,3.2877741719999998
Mexico,MEX,1980,3.473776543
Mexico,MEX,1981,3.6748640700000004
Mexico,MEX,1982,3.9203598520000003
Mexico,MEX,1983,3.934961443
Mexico,MEX,1984,3.901705603
Mexico,MEX,1985,3.892562524
Mexico,MEX,1986,3.3906367420000003
Mexico,MEX,1987,3.3764592899999997
Mexico,MEX,1988,3.342842477
Mexico,MEX,1989,3.185358372
Mexico,MEX,1990,3.3757434280000003
Mexico,MEX,1991,3.509457765
Mexico,MEX,1992,3.437434261
Mexico,MEX,1993,3.435168009
Mexico,MEX,1994,3.575982016
Mexico,MEX,1995,3.499130754
Mexico,MEX,1996,3.627696137
Mexico,MEX,1997,3.834024344
Mexico,MEX,1998,4.15013337
Mexico,MEX,1999,4.036506
Mexico,MEX,2000,4.199254922
Mexico,MEX,2001,4.295192656999999
Mexico,MEX,2002,4.663088809
Mexico,MEX,2003,5.082590962
Mexico,MEX,2004,5.308722677
Mexico,MEX,2005,5.876402937
Mexico,MEX,2006,6.327908411
Mexico,MEX,2007,5.934380241
Mexico,MEX,2008,6.104317578
Mexico,MEX,2009,6.546527372
Mexico,MEX,2010,6.464815716
Mexico,MEX,2011,6.733424492
Mexico,MEX,2012,6.921981064
Mexico,MEX,2013,7.113463456000001
Mexico,MEX,2014,7.315648404
Mexico,MEX,2015,7.243592665
Netherlands,NLD,1965,1.2246553489999998
Netherlands,NLD,1966,2.306567716
Netherlands,NLD,1967,4.026137116
Netherlands,NLD,1968,6.68933854
Netherlands,NLD,1969,9.745446096
Netherlands,NLD,1970,13.56634842
Netherlands,NLD,1971,17.53549954
Netherlands,NLD,1972,22.570182550000002
Netherlands,NLD,1973,24.838551889999998
Netherlands,NLD,1974,26.17523487
Netherlands,NLD,1975,27.04027854
Netherlands,NLD,1976,27.87220898
Netherlands,NLD,1977,27.77194547
Netherlands,NLD,1978,27.650529719999998
Netherlands,NLD,1979,27.36592067
Netherlands,NLD,1980,24.875185270000003
Netherlands,NLD,1981,23.55213596
Netherlands,NLD,1982,22.38510965
Netherlands,NLD,1983,23.82269756
Netherlands,NLD,1984,25.18517472
Netherlands,NLD,1985,26.39223519
Netherlands,NLD,1986,26.18721829
Netherlands,NLD,1987,26.86466485
Netherlands,NLD,1988,24.14144777
Netherlands,NLD,1989,24.58565052
Netherlands,NLD,1990,24.59368778
Netherlands,NLD,1991,27.27158652
Netherlands,NLD,1992,26.3750257
Netherlands,NLD,1993,26.94450663
Netherlands,NLD,1994,25.84547601
Netherlands,NLD,1995,26.38088223
Netherlands,NLD,1996,29.057046370000002
Netherlands,NLD,1997,27.058336530000002
Netherlands,NLD,1998,26.568189500000003
Netherlands,NLD,1999,25.8209905
Netherlands,NLD,2000,25.74376241
Netherlands,NLD,2001,26.11626646
Netherlands,NLD,2002,25.69086087
Netherlands,NLD,2003,25.735800599999997
Netherlands,NLD,2004,26.19646951
Netherlands,NLD,2005,25.32171098
Netherlands,NLD,2006,24.19540185
Netherlands,NLD,2007,23.40749852
Netherlands,NLD,2008,24.292743190000003
Netherlands,NLD,2009,24.4583194
Netherlands,NLD,2010,27.356660039999998
Netherlands,NLD,2011,23.79956299
Netherlands,NLD,2012,22.46828803
Netherlands,NLD,2013,22.681191889999997
Netherlands,NLD,2014,19.719849330000002
Netherlands,NLD,2015,19.44944735
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0.412647376
New Zealand,NZL,1971,0.5144902749
New Zealand,NZL,1972,0.9130330007999999
New Zealand,NZL,1973,1.0387370880000002
New Zealand,NZL,1974,1.194877047
New Zealand,NZL,1975,1.297073844
New Zealand,NZL,1976,3.0189654970000004
New Zealand,NZL,1977,5.095756108
New Zealand,NZL,1978,4.768488995
New Zealand,NZL,1979,3.1821229140000002
New Zealand,NZL,1980,2.934069945
New Zealand,NZL,1981,3.561951314
New Zealand,NZL,1982,6.266420492
New Zealand,NZL,1983,6.715632676
New Zealand,NZL,1984,8.491094005
New Zealand,NZL,1985,10.715361810000001
New Zealand,NZL,1986,12.788954930000001
New Zealand,NZL,1987,12.28386594
New Zealand,NZL,1988,13.23619953
New Zealand,NZL,1989,13.472003860000001
New Zealand,NZL,1990,13.25609061
New Zealand,NZL,1991,14.20390176
New Zealand,NZL,1992,14.83005793
New Zealand,NZL,1993,14.171835380000001
New Zealand,NZL,1994,13.003921590000001
New Zealand,NZL,1995,12.10881625
New Zealand,NZL,1996,13.67527852
New Zealand,NZL,1997,14.503382680000001
New Zealand,NZL,1998,12.77910429
New Zealand,NZL,1999,14.64895863
New Zealand,NZL,2000,15.23529508
New Zealand,NZL,2001,15.83100233
New Zealand,NZL,2002,14.84042971
New Zealand,NZL,2003,11.152718790000002
New Zealand,NZL,2004,9.87876703
New Zealand,NZL,2005,9.076729835
New Zealand,NZL,2006,9.197348935
New Zealand,NZL,2007,10.01095944
New Zealand,NZL,2008,9.342964830000001
New Zealand,NZL,2009,9.667495516
New Zealand,NZL,2010,10.256424489999999
New Zealand,NZL,2011,9.160368769000002
New Zealand,NZL,2012,9.885726897000001
New Zealand,NZL,2013,10.35841546
New Zealand,NZL,2014,11.18060278
New Zealand,NZL,2015,10.19102922
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0.9863413717
Norway,NOR,1978,1.6503025359999999
Norway,NOR,1979,1.8789069520000001
Norway,NOR,1980,2.01229982
Norway,NOR,1981,2.4656102879999997
Norway,NOR,1982,2.653173648
Norway,NOR,1983,2.977579563
Norway,NOR,1984,2.8553201479999997
Norway,NOR,1985,2.99913679
Norway,NOR,1986,3.291518381
Norway,NOR,1987,3.6081885510000005
Norway,NOR,1988,4.523736045
Norway,NOR,1989,4.986500626
Norway,NOR,1990,5.254643849
Norway,NOR,1991,5.889268249
Norway,NOR,1992,6.304451086
Norway,NOR,1993,6.595237014
Norway,NOR,1994,7.039693755
Norway,NOR,1995,7.065359589
Norway,NOR,1996,7.624130789
Norway,NOR,1997,8.750924719
Norway,NOR,1998,8.883020655000001
Norway,NOR,1999,8.435251734
Norway,NOR,2000,9.416455693
Norway,NOR,2001,8.680438058
Norway,NOR,2002,9.217491172
Norway,NOR,2003,9.878908717
Norway,NOR,2004,10.382541999999999
Norway,NOR,2005,10.07488206
Norway,NOR,2006,9.849310033
Norway,NOR,2007,9.446287169
Norway,NOR,2008,9.495441201
Norway,NOR,2009,8.963667948000001
Norway,NOR,2010,8.811828508000001
Norway,NOR,2011,9.3128806
Norway,NOR,2012,9.114679152999999
Norway,NOR,2013,9.104158944000002
Norway,NOR,2014,9.492171246
Norway,NOR,2015,9.739026479
Pakistan,PAK,1965,0.36414356420000005
Pakistan,PAK,1966,0.4008800735
Pakistan,PAK,1967,0.4555130963
Pakistan,PAK,1968,0.4975918836
Pakistan,PAK,1969,0.5969014350999999
Pakistan,PAK,1970,0.6280398229999999
Pakistan,PAK,1971,0.6094887441
Pakistan,PAK,1972,0.5496629583
Pakistan,PAK,1973,0.6089847140000001
Pakistan,PAK,1974,0.654907422
Pakistan,PAK,1975,0.7146432106
Pakistan,PAK,1976,0.7072994114000001
Pakistan,PAK,1977,0.749474063
Pakistan,PAK,1978,0.7464688439
Pakistan,PAK,1979,0.8144481658
Pakistan,PAK,1980,0.9626597501999999
Pakistan,PAK,1981,1.0156098230000001
Pakistan,PAK,1982,1.071211643
Pakistan,PAK,1983,1.021257824
Pakistan,PAK,1984,1.01351502
Pakistan,PAK,1985,1.0010784270000002
Pakistan,PAK,1986,1.039399373
Pakistan,PAK,1987,1.0780137669999998
Pakistan,PAK,1988,1.107817322
Pakistan,PAK,1989,1.1458923440000002
Pakistan,PAK,1990,1.188828545
Pakistan,PAK,1991,1.248699951
Pakistan,PAK,1992,1.192577905
Pakistan,PAK,1993,1.3376293670000001
Pakistan,PAK,1994,1.329244888
Pakistan,PAK,1995,1.329368498
Pakistan,PAK,1996,1.408750119
Pakistan,PAK,1997,1.370334099
Pakistan,PAK,1998,1.408756157
Pakistan,PAK,1999,1.569212242
Pakistan,PAK,2000,1.6245680279999999
Pakistan,PAK,2001,1.677955429
Pakistan,PAK,2002,1.780750034
Pakistan,PAK,2003,2.16841609
Pakistan,PAK,2004,2.550341254
Pakistan,PAK,2005,2.6559699759999997
Pakistan,PAK,2006,2.6587307879999997
Pakistan,PAK,2007,2.642608825
Pakistan,PAK,2008,2.650975303
Pakistan,PAK,2009,2.603998468
Pakistan,PAK,2010,2.597932131
Pakistan,PAK,2011,2.5432498850000003
Pakistan,PAK,2012,2.5785756010000003
Pakistan,PAK,2013,2.454859161
Pakistan,PAK,2014,2.3636675940000003
Pakistan,PAK,2015,2.4058419640000004
Peru,PER,1965,0.3426575903
Peru,PER,1966,0.3476925718
Peru,PER,1967,0.3162672257
Peru,PER,1968,0.34256451790000003
Peru,PER,1969,0.3395176057
Peru,PER,1970,0.3242888557
Peru,PER,1971,0.376794642
Peru,PER,1972,0.3528881485
Peru,PER,1973,0.33647968170000003
Peru,PER,1974,0.3371505162
Peru,PER,1975,0.405485981
Peru,PER,1976,0.4283198468
Peru,PER,1977,0.4141850581
Peru,PER,1978,0.42172730560000005
Peru,PER,1979,0.3799990464
Peru,PER,1980,0.39795911310000004
Peru,PER,1981,0.44578548020000003
Peru,PER,1982,0.45688595190000003
Peru,PER,1983,0.2941709999
Peru,PER,1984,0.3878780815
Peru,PER,1985,0.2957341014
Peru,PER,1986,0.3065079243
Peru,PER,1987,0.2979760617
Peru,PER,1988,0.27476082500000004
Peru,PER,1989,0.2280407204
Peru,PER,1990,0.2136667006
Peru,PER,1991,0.1962417485
Peru,PER,1992,0.17339843819999998
Peru,PER,1993,0.17908338380000002
Peru,PER,1994,0.18366250120000002
Peru,PER,1995,0.17465251950000002
Peru,PER,1996,0.1741568312
Peru,PER,1997,0.1016501684
Peru,PER,1998,0.16983661900000002
Peru,PER,1999,0.1683443396
Peru,PER,2000,0.13956962720000002
Peru,PER,2001,0.14747102039999999
Peru,PER,2002,0.1740031856
Peru,PER,2003,0.20334780889999998
Peru,PER,2004,0.3300537517
Peru,PER,2005,0.5750327740000001
Peru,PER,2006,0.6648017926
Peru,PER,2007,0.9898230704000001
Peru,PER,2008,1.241324129
Peru,PER,2009,1.253787126
Peru,PER,2010,1.742668644
Peru,PER,2011,1.935772512
Peru,PER,2012,2.136857276
Peru,PER,2013,2.0429068580000003
Peru,PER,2014,2.3069184209999998
Peru,PER,2015,2.386329576
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0.000847006516
Philippines,PHL,1995,0.000797898098
Philippines,PHL,1996,0.001319215407
Philippines,PHL,1997,0.000782918378
Philippines,PHL,1998,0.00130550674
Philippines,PHL,1999,0.000982334407
Philippines,PHL,2000,0.001428918148
Philippines,PHL,2001,0.01842005035
Philippines,PHL,2002,0.2117503883
Philippines,PHL,2003,0.31206683170000005
Philippines,PHL,2004,0.29387409270000003
Philippines,PHL,2005,0.3804507109
Philippines,PHL,2006,0.3592174927
Philippines,PHL,2007,0.4229427252
Philippines,PHL,2008,0.4310748039
Philippines,PHL,2009,0.4321786534
Philippines,PHL,2010,0.39529484600000003
Philippines,PHL,2011,0.4263875788
Philippines,PHL,2012,0.39820532129999997
Philippines,PHL,2013,0.3588995891
Philippines,PHL,2014,0.3719212584
Philippines,PHL,2015,0.3436259284
Poland,POL,1965,0.5463406371
Poland,POL,1966,0.6437164369
Poland,POL,1967,0.7802213897000001
Poland,POL,1968,1.063645323
Poland,POL,1969,1.4635663620000001
Poland,POL,1970,1.852549966
Poland,POL,1971,2.021872376
Poland,POL,1972,2.1110371789999998
Poland,POL,1973,2.1780884769999997
Poland,POL,1974,2.220618484
Poland,POL,1975,2.358083118
Poland,POL,1976,2.494318319
Poland,POL,1977,2.6231963449999998
Poland,POL,1978,2.736574642
Poland,POL,1979,2.8281284930000004
Poland,POL,1980,2.8710690850000002
Poland,POL,1981,2.6825130070000003
Poland,POL,1982,2.655997816
Poland,POL,1983,2.691852878
Poland,POL,1984,2.7768466739999997
Poland,POL,1985,2.7959018890000005
Poland,POL,1986,2.9452393189999997
Poland,POL,1987,3.025741912
Poland,POL,1988,2.992433626
Poland,POL,1989,2.926995197
Poland,POL,1990,2.738696462
Poland,POL,1991,2.545590719
Poland,POL,1992,2.363709078
Poland,POL,1993,2.476252154
Poland,POL,1994,2.489401961
Poland,POL,1995,2.720463972
Poland,POL,1996,2.8529340120000004
Poland,POL,1997,2.841939784
Poland,POL,1998,2.869731185
Poland,POL,1999,2.7937374850000003
Poland,POL,2000,3.004663105
Poland,POL,2001,3.1325857729999997
Poland,POL,2002,3.05620667
Poland,POL,2003,3.407017426
Poland,POL,2004,3.598571791
Poland,POL,2005,3.709003175
Poland,POL,2006,3.753243653
Poland,POL,2007,3.755374457
Poland,POL,2008,4.08176325
Poland,POL,2009,3.938637699
Poland,POL,2010,4.235698827
Poland,POL,2011,4.2933510429999995
Poland,POL,2012,4.546070269
Poland,POL,2013,4.544679240000001
Poland,POL,2014,4.443001188999999
Poland,POL,2015,4.468497208
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0
Portugal,PRT,1997,0.09833493666
Portugal,PRT,1998,0.7824937896
Portugal,PRT,1999,2.1796613870000003
Portugal,PRT,2000,2.305137189
Portugal,PRT,2001,2.5596481090000003
Portugal,PRT,2002,3.100463495
Portugal,PRT,2003,2.97721193
Portugal,PRT,2004,3.71490196
Portugal,PRT,2005,4.1952756529999995
Portugal,PRT,2006,4.016575376
Portugal,PRT,2007,4.268672437999999
Portugal,PRT,2008,4.6606389870000005
Portugal,PRT,2009,4.624924490000001
Portugal,PRT,2010,5.0355450920000004
Portugal,PRT,2011,5.111501835
Portugal,PRT,2012,4.450430518999999
Portugal,PRT,2013,4.240449206
Portugal,PRT,2014,4.073400403
Portugal,PRT,2015,4.7825315360000005
Qatar,QAT,1965,11.53002051
Qatar,QAT,1966,10.7787686
Qatar,QAT,1967,13.61179674
Qatar,QAT,1968,57.6502398
Qatar,QAT,1969,88.19864385
Qatar,QAT,1970,96.05470533
Qatar,QAT,1971,88.08392785
Qatar,QAT,1972,88.44516370999999
Qatar,QAT,1973,116.2664773
Qatar,QAT,1974,88.39175298
Qatar,QAT,1975,127.5166866
Qatar,QAT,1976,65.87184472999999
Qatar,QAT,1977,88.98295358
Qatar,QAT,1978,80.5895738
Qatar,QAT,1979,222.37780360000002
Qatar,QAT,1980,221.7586728
Qatar,QAT,1981,182.34912390000002
Qatar,QAT,1982,190.74061989999998
Qatar,QAT,1983,177.0548082
Qatar,QAT,1984,181.7788874
Qatar,QAT,1985,154.00901689999998
Qatar,QAT,1986,152.5602364
Qatar,QAT,1987,139.0342638
Qatar,QAT,1988,138.2096648
Qatar,QAT,1989,140.50576999999998
Qatar,QAT,1990,138.40443280000002
Qatar,QAT,1991,163.8249937
Qatar,QAT,1992,266.57721130000004
Qatar,QAT,1993,281.7266322
Qatar,QAT,1994,278.6548872
Qatar,QAT,1995,275.2032797
Qatar,QAT,1996,274.5487302
Qatar,QAT,1997,283.8930581
Qatar,QAT,1998,281.0571008
Qatar,QAT,1999,255.8633903
Qatar,QAT,2000,191.9263103
Qatar,QAT,2001,177.4798261
Qatar,QAT,2002,176.8657604
Qatar,QAT,2003,185.6007383
Qatar,QAT,2004,209.3415096
Qatar,QAT,2005,224.93058910000002
Qatar,QAT,2006,198.4786921
Qatar,QAT,2007,206.93072510000002
Qatar,QAT,2008,145.26307250000002
Qatar,QAT,2009,137.0244998
Qatar,QAT,2010,175.4957751
Qatar,QAT,2011,105.31864569999999
Qatar,QAT,2012,116.07728200000001
Qatar,QAT,2013,176.33608790000002
Qatar,QAT,2014,160.6101788
Qatar,QAT,2015,185.28236550000003
Romania,ROU,1965,8.24020071
Romania,ROU,1966,8.792137931
Romania,ROU,1967,9.581404587000002
Romania,ROU,1968,10.01392407
Romania,ROU,1969,11.485487789999999
Romania,ROU,1970,11.79644459
Romania,ROU,1971,12.470617910000001
Romania,ROU,1972,12.52185401
Romania,ROU,1973,13.09215792
Romania,ROU,1974,13.376238310000002
Romania,ROU,1975,14.38877905
Romania,ROU,1976,15.70661727
Romania,ROU,1977,16.482497060000004
Romania,ROU,1978,16.88908325
Romania,ROU,1979,16.14749468
Romania,ROU,1980,16.65398386
Romania,ROU,1981,17.40115675
Romania,ROU,1982,17.61837558
Romania,ROU,1983,17.47777273
Romania,ROU,1984,17.34911167
Romania,ROU,1985,16.06800935
Romania,ROU,1986,16.28530758
Romania,ROU,1987,15.91886324
Romania,ROU,1988,15.90252602
Romania,ROU,1989,15.79662927
Romania,ROU,1990,14.278419060000001
Romania,ROU,1991,11.80026093
Romania,ROU,1992,10.54599334
Romania,ROU,1993,10.18970234
Romania,ROU,1994,9.33723296
Romania,ROU,1995,9.743584518
Romania,ROU,1996,9.903320049
Romania,ROU,1997,8.190115091
Romania,ROU,1998,7.759853566
Romania,ROU,1999,7.1648985220000005
Romania,ROU,2000,7.189805864
Romania,ROU,2001,6.972351248
Romania,ROU,2002,7.2525542
Romania,ROU,2003,7.883605357
